"Primary_Accession",count
"B0SLU7",99
"Q1QRX4",99
"P57920",99
"O94153",99
"C1A0M3",99
"A5GID0",99
"P73058",14
"Q8ZY17",14
"Q7M8K9",14
"B7KDF3",12
"P0CW78",44
"B9DFX7",44
"Q9XEL8",84
"A6URB0",16
"P35914",4
"P90947",4
"O31463",13
"A1T2N6",6
"P53096",30
"Q12726",16
"A6QP15",12
"Q8RSY1",1
"Q82TF3",6
"B7JFJ0",9
"A7GUU5",6
"B2SXH3",9
"P0DD52",9
"P0DD53",9
"Q5VAN1",2
"Q9GKX7",28
"Q89A16",15
"B7UGX2",15
"A5UAB3",15
"P44669",15
"Q92J07",15
"A3D573",15
"Q0T1Z3",15
"Q83QK4",15
"A8G1J0",4
"B1XJZ5",4
"B5YZ71",78
"B2UTX2",66
"A1TYU5",66
"A4VGE9",78
"P16394",15
"P08108",15
"Q6CQ83",15
"P27420",15
"P04809",28
"Q6TMK3",15
"Q2KYY2",28
"A1BFP7",28
"A9NB44",28
"Q3YSL9",28
"P61185",28
"Q4UJV5",28
"Q54JI7",40
"A9MJE9",40
"Q5X9K4",40
"B4REE0",2
"Q3IJC7",2
"Q82HL2",2
"Q3BV06",2
"P27881",72
"Q5W676",51
"Q9FZG4",51
"Q6RHW4",5
"P37595",19
"Q8MX40",2
"Q68FX0",173
"Q9Z2K8",173
"Q06197",173
"P54071",173
"Q59940",173
"Q8TV06",6
"Q8PU78",6
"Q2NGM6",6
"B1YCQ7",6
"Q732Q9",6
"A7GRE3",7
"Q2YQR7",6
"Q57AA0",6
"B0CK11",6
"Q1QSZ0",6
"Q0SSD4",7
"A4J5X2",6
"B0S1E5",6
"A4IW10",7
"B3EAE7",6
"A5UF34",7
"Q6AG49",6
"B9EBE9",7
"B0JU67",6
"B2HKS2",6
"Q4A578",7
"Q0AFJ3",6
"Q3J9B6",6
"Q8EQU1",6
"A4VPP0",7
"Q3IYN5",6
"B5F6T8",6
"B5FI13",6
"B5QZV8",6
"B4TJ06",6
"B4T6Z8",6
"A9N732",6
"C0PZ54",6
"Q9ZF31",6
"Q6G9U4",7
"Q8NWZ1",7
"A6QBQ5",6
"D1ZG64",5
"P28172",1
"P45385",2
"Q865W5",9
"Q865X3",9
"Q07885",11
"Q62575",4
"P07342",226
"Q6F6Q0",1
"A7HIA1",1
"Q5L9I8",1
"B9MPM8",1
"A7I439",1
"B0RIN3",1
"B2TIR2",1
"A6SVP5",1
"P57957",1
"Q7UJ69",1
"Q07IE7",1
"A3Q9L6",1
"Q83PI6",1
"Q7U763",1
"Q06142",3
"Q4R6E3",20
"Q8ES27",302
"Q63B74",302
"P18014",4
"B2TT54",5
"Q9JM04",25
"P05154",105
"Q9MYY9",12
"P52185",12
"B0VMT6",117
"Q2GIK8",117
"B8HCR6",117
"Q8G5L2",117
"A9A0H0",117
"B0S2Q7",117
"Q0BMD2",117
"B5XV35",117
"Q9PDT5",117
"A5FX97",2
"O67496",2
"P57374",2
"B0RDZ5",2
"A0Q6U8",2
"B1HSS4",2
"Q7V7G9",2
"Q21C20",2
"Q73N90",2
"B7VJT8",2
"A7GXB5",16
"Q8KFN9",16
"Q316F5",16
"A0Q4T9",16
"Q6ADV0",16
"A4T986",16
"A1TE06",16
"Q3A3D3",16
"Q1GDG5",16
"B5FA63",16
"Q8G0D9",32
"P26006",12
"Q9ULI1",7
"O08333",32
"B0S230",32
"Q8RG98",32
"C6DHK2",32
"Q9HNL6",2
"Q6M056",2
"Q7V5W7",60
"O23051",77
"P22694",46
"P05383",46
"Q02059",28
"A0QXX7",28
"B0C4G1",28
"B3EKE9",28
"A7FLT3",28
"A4K2X4",24
"P07335",54
"P12532",54
"O75164",12
"Q47Y99",134
"B6J3X3",134
"Q83B43",134
"B0TZ07",134
"A6X0L7",134
"Q2P1K6",134
"B2SUA4",134
"C7YRS6",4
"P28025",117
"Q21441",44
"Q6P3R1",153
"P28742",115
"Q2KJ63",2
"O08618",64
"Q72V73",64
"O26877",64
"Q8SQP0",163
"Q29536",163
"Q5AVC7",4
"Q75IP6",4
"Q9HGM8",4
"Q04KC2",16
"C1C7G1",16
"B1IBZ6",16
"B8ZQ65",16
"B2IPT6",16
"Q8DPP0",16
"C1CKT8",16
"C1L056",5
"Q723B1",5
"P50977",219
"Q9C7W4",12
"Q9T0A0",12
"P59852",42
"A4SNG2",9
"Q13751",3
"Q65QT7",9
"Q83IP5",9
"A1JRU8",9
"Q9CJB8",42
"A9R9H4",1
"Q9W7L3",84
"P26298",2
"A1TLE7",41
"C3L5S2",41
"B2JFK0",41
"A4XKA0",41
"Q254E1",41
"Q2JDK2",41
"Q04SN9",41
"Q050R3",41
"Q6MTR6",41
"B2J0M4",41
"B1V9C5",41
"B3QZT9",41
"Q7V2Q1",41
"Q2RNY6",41
"A8EY28",41
"Q8NWA7",41
"B9DNK4",41
"A1JKK1",41
"P50595",1
"A8FFW5",26
"B1YTR7",26
"Q3AEQ5",26
"Q88P28",18
"O59736",18
"Q5P1J6",173
"P56933",173
"Q3AEQ2",173
"Q9CJN6",173
"Q21IY5",173
"Q5PDG2",173
"Q5LZF3",173
"Q5M405",173
"Q31HI0",173
"Q9KP82",173
"Q2IJC2",16
"Q65GJ0",16
"B9MLV4",16
"A8ALM7",16
"Q5V518",16
"Q7VDT0",16
"Q15QR2",16
"A9MQE0",16
"B0U3M6",16
"C1EMB2",1
"Q8UFR8",3
"A5EJD2",3
"B9KCU7",3
"B8FGA1",3
"A1WWV2",3
"Q5X4E4",3
"Q2Y5H5",3
"B6JH85",3
"B1Z1J6",1
"B7MFK8",17
"A1AHH8",17
"Q1R4U5",17
"A5WA01",17
"Q3K5E7",17
"B4TZZ8",17
"P17892",7
"Q93FH2",42
"A1DG68",72
"Q02FQ1",56
"B4SMK1",56
"Q9WAB1",480
"P11079",240
"Q8Y8Q5",44
"O24370",25
"B5F534",4
"A9MRA3",4
"A1K3V2",19
"B3R6V2",19
"A4W6J9",19
"Q9KHL6",19
"Q0KE17",6
"A4SVJ1",6
"B0KF41",6
"A6U6K3",6
"Q9KQX0",6
"Q7MJ08",6
"P03070",2
"Q7N577",182
"O34667",22
"B2UWX8",22
"Q2KMM4",25
"P19386",5
"P37677",88
"Q6DPQ0",3
"Q84132",12
"A2QGA1",5
"O16099",87
"Q0SXQ1",14
"P72785",4
"P49425",3
"A2QWU9",7
"P24175",25
"Q5VSG8",8
"B1KFN0",38
"Q5E4J3",38
"P40927",38
"B8NA06",15
"B8M990",13
"Q7S7L7",15
"Q02216",8
"Q9ZH77",8
"B1MB69",8
"Q98DK4",8
"O89341",6
"P68544",17
"P68545",17
"A3CTA1",12
"P30665",3
"F1N2W9",2
"A7U6E9",789
"P11559",24
"Q49174",24
"B7NCB2",90
"D3V7P4",90
"Q6CM22",1
"P27355",28
"B7UFS4",1
"B1WZR3",226
"Q4QNQ7",226
"B9LNE4",226
"A6TBV8",226
"C6DBP2",226
"Q31BS7",226
"B1KM97",226
"Q32DS4",226
"Q2FI34",226
"Q2FZL7",226
"Q5HH40",226
"A6QFQ3",226
"A8Z0D7",226
"A0RK73",59
"E4UYA3",1
"A7UKW1",1
"C5FX29",1
"Q6WIH7",1
"Q8J0I4",60
"A0KFJ6",4
"B0BQ96",9
"Q89B24",9
"A3MHJ9",9
"A2S4V8",9
"Q62LZ2",9
"A1V6R3",9
"B7MH94",9
"Q1R4A4",9
"P93263",9
"Q82UP6",9
"Q9I2Q2",10
"Q9KUW9",10
"Q7MHB1",10
"Q4QNP9",8
"A5ENA8",22
"Q39BZ1",22
"A8APG1",22
"Q898W7",22
"B8HWM0",22
"B0TX15",22
"Q4QLC5",22
"A6VHQ4",22
"P48466",22
"Q161H0",22
"B5RE50",22
"B0TUB8",22
"A0L0K9",22
"Q0HM65",22
"Q0HRM1",22
"Q49YL6",22
"Q827Q0",22
"A3CNY4",22
"C5A4B7",22
"Q75ZY9",18
"Q0TQU8",24
"Q2SJX0",5
"B2RLA0",13
"P59507",16
"B2TIB7",16
"Q6NGR5",5
"Q46XK2",16
"Q2S2F9",16
"B8GNC6",13
"A5FY82",1
"Q5LJ70",1
"Q650P7",1
"A8FDH0",1
"A1A280",1
"A4XL48",1
"B3PER6",1
"Q8NP67",1
"Q65RW3",1
"Q3SMT7",1
"Q02SE8",1
"Q51470",1
"Q0S1P3",1
"A7X1T3",1
"A6U1B1",1
"A5ISH6",1
"Q99UI1",1
"Q7A5W3",1
"Q6G9S1",1
"Q7A110",1
"A7FKU9",1
"B2K896",1
"Q66DD3",1
"P24347",10
"A4KX75",2
"B8DRE0",5
"B2GB92",5
"B8IU32",5
"Q1QQB5",5
"Q9CLA3",5
"A8G6A1",5
"A4SD47",5
"C4K1W0",5
"Q0HJT7",5
"Q2JY34",5
"B1LLT0",1
"Q5X531",1
"A1JKL6",1
"Q5P9B1",6
"Q9RCA7",6
"Q5WAG3",6
"A0RNG2",6
"Q3AG56",6
"Q9Z768",6
"Q1J154",6
"Q926U7",6
"Q8Y3M4",6
"A1VUS4",6
"Q02DE1",6
"Q98DZ0",6
"Q2RN77",6
"Q5PKU1",6
"B1IBH5",6
"Q48TS5",6
"Q5SJS7",6
"Q8A2N7",8
"A0RQV2",8
"Q047G0",8
"B0UJI8",8
"Q3SWH6",8
"A8HAH4",8
"Q9WYA1",8
"Q12563",13
"A9VL86",60
"B4EBZ2",60
"A9WG82",60
"B9LKK2",60
"Q48MI2",60
"O74558",3
"P07884",13
"P26042",3
"Q3SZI0",3
"P34650",3
"Q9GP38",3
"P11914",4
"A1VYF0",2
"C4XK72",2
"C1D5M0",2
"Q11GS2",2
"A4VIH5",2
"Q2RVU1",2
"A3PHS2",2
"Q3J4M8",2
"Q5E2P7",2
"Q61216",7
"Q483B6",42
"Q6LPK6",42
"Q84LK0",8
"Q5B6T1",10
"Q0UXL8",10
"P54276",10
"Q03834",10
"C6WIA0",3
"C7MCZ4",3
"B2GIP6",3
"A0QF76",3
"Q98DV6",13
"B9LA36",13
"Q93S39",10
"Q8Y1C6",13
"Q1JN29",13
"A5CWI5",13
"A4JEZ1",20
"Q9CMB1",12
"Q57983",1
"Q9LS10",6
"Q6UQ76",5
"B7GJR4",5
"Q8NJJ1",5
"Q97SH1",5
"C1CCG5",5
"A7FP92",5
"Q5F452",1
"Q9Z2D0",1
"A0R946",18
"Q81ZC2",18
"A1WUJ7",18
"Q48FM6",18
"Q4JB92",18
"B8GRR4",18
"Q9Z701",8
"Q8FJA3",4
"Q8Z7Z6",4
"Q8ZQB6",4
"Q7UD30",4
"A8AIF7",5
"Q8EM86",7
"Q9K6E5",19
"Q8CRM7",8
"Q5XBJ7",19
"Q7W2Y6",19
"Q7P0X5",19
"B9M0L4",19
"B3E4X8",19
"B1LUQ0",19
"Q4UKX7",19
"Q30T46",8
"Q2LWV1",19
"A7FDW9",19
"Q1C1H6",19
"B2K403",19
"Q8ZB56",19
"A9R1S6",19
"Q1CE02",19
"A4THI5",19
"Q665K4",19
"B1JL60",19
"A3MHG6",6
"A2S948",6
"Q62M77",6
"A1V1B7",6
"A3NS80",6
"B2SY64",6
"Q13UR0",6
"Q5ZSA6",6
"Q6A6J8",5
"Q2FIQ3",6
"Q2G069",6
"Q2YSJ1",6
"A6QF47",6
"Q6GB92",6
"A8Z012",6
"P61431",6
"P61432",6
"Q9L0L7",6
"P0DC48",6
"Q1JGY8",6
"P0DC49",6
"B9JY53",10
"Q1LSW6",9
"A4TBE7",10
"A1KVL2",9
"B2FNN8",9
"Q5GTG5",8
"A8MH34",7
"O51532",7
"B7J2E8",7
"Q13TZ0",7
"Q899G5",7
"Q02XX9",7
"Q52953",7
"Q6GA29",7
"Q2LR50",7
"Q8X9Z2",6
"Q8Y5L9",9
"Q73YQ3",6
"Q8Z9H3",6
"Q03M85",6
"Q87SG9",6
"Q8D2Z1",6
"P45450",8
"Q5UQU6",10
"B7JJ47",10
"Q81A25",10
"A4YKQ0",10
"Q0STR4",10
"C0QFS1",10
"B8J008",10
"A5EX62",10
"A7N9Y6",10
"Q2A5B5",10
"Q03R33",10
"Q1G938",10
"A5D2K2",10
"Q127P5",10
"A2C5A9",10
"Q1LPG5",10
"Q5R9N2",84
"P35748",135
"Q63862",135
"Q9QZZ4",135
"Q9UBC5",135
"Q63355",135
"Q2HDI2",135
"A4RE77",135
"Q1EG27",135
"P65498",2
"A1KJ10",2
"C1ANL6",2
"A5U2V0",2
"P65497",2
"Q9K105",2
"Q4ZW81",2
"Q9ZU32",66
"Q57916",66
"Q58DX5",44
"Q7WUL3",35
"A7TQL5",4
"Q8FIN2",12
"Q6D674",12
"Q66X19",1
"A8A268",43
"Q8CVW4",43
"B1IY66",43
"B7N5G7",43
"B6I1A4",43
"B7LJU7",43
"C0Q0P2",43
"Q3Z001",43
"Q1E736",5
"O33732",43
"Q7PWB8",8
"B4IMH3",8
"P27317",3
"P26069",47
"P26081",47
"A4GCH9",47
"O92784",47
"Q8BDE6",7
"Q5ZJZ6",6
"P16435",12
"Q3M880",15
"Q51494",84
"Q6NRG5",14
"Q12181",9
"P28331",5
"P24917",5
"O94500",5
"Q03333",2
"Q9QBY1",12
"Q9QBZ7",12
"P05862",12
"Q14934",5
"Q9HS81",1
"B5XYE0",2
"O76464",4
"P21219",37
"Q12P61",6
"Q1B9W9",6
"A1SRH4",6
"A9V2C1",37
"Q2Y8T1",6
"Q98C38",6
"Q07YY4",6
"P77567",15
"P08737",64
"Q00959",4
"Q8TFN1",21
"Q4I061",21
"Q9KMX5",9
"Q9H6W3",6
"P94323",6
"A1CL70",8
"Q9Z2G8",2
"Q9WYW0",25
"Q809V0",364
"Q6XV24",364
"O53767",37
"Q20NB9",13
"Q6XSW4",13
"A4GBY3",13
"P03498",13
"Q00721",2
"Q5HGT2",2
"Q6GA63",2
"P58995",2
"O34313",23
"Q85FH0",2
"Q3M9K9",2
"Q06GL0",2
"P51937",2
"P34186",2
"Q2JWW3",2
"Q1KXG6",2
"Q9M3J0",2
"O21047",2
"Q5SCZ9",2
"Q09WX1",2
"P34854",2
"P48919",2
"P50367",2
"P03922",2
"P37994",6
"A8ERL4",5
"Q82DX8",13
"A8I3Z3",15
"A9N8X0",7
"Q83BQ8",7
"Q5ZRU1",15
"Q5WT23",15
"A1INN7",14
"A6Q1P6",15
"Q215H3",2
"Q67P15",2
"Q2IL15",2
"Q2KUZ9",2
"Q3AC81",2
"A1T699",2
"Q1QL92",2
"Q7MA43",2
"Q4QQS8",11
"Q68FJ0",11
"P24021",1
"A7HIF8",1
"B1YSU7",1
"Q9PJX7",1
"A3DBS5",1
"B2SEA8",1
"A4IVW3",1
"Q38WT4",1
"Q65S59",1
"B4RD64",1
"B8EC04",1
"A3D180",1
"A6WK51",1
"A9L430",1
"Q0AWJ4",1
"Q73HQ3",1
"Q8HXY4",38
"A9VJX9",2
"C5D802",2
"Q5RCB8",2
"P0C601",2
"P11179",3
"P29803",32
"P35486",32
"Q5R9L8",2
"Q5ZC83",71
"Q8GND4",413
"O29013",413
"C3P7R4",413
"C3LJQ5",413
"Q81M99",413
"C1FTE9",413
"Q9CC11",413
"Q01324",407
"Q0SI56",413
"Q8RCA4",413
"Q5E7U4",413
"Q09670",117
"Q06190",2
"P13664",2
"P56423",113
"P61260",113
"P56424",113
"P37447",5
"C7R405",6
"Q6BH66",5
"Q6MY57",6
"Q3M672",20
"A6T4T0",20
"A1KTB1",20
"Q3B394",20
"C3MEL6",20
"A1AW70",20
"A5CX20",20
"Q8DC11",20
"Q7MHV4",20
"A2CBX2",74
"Q7V9S8",76
"Q31P38",74
"Q5N530",74
"A7Z5Z3",74
"Q0BCS8",74
"Q39DU9",74
"C1FS96",74
"B3E5L0",74
"Q39V50",74
"Q6ACQ8",76
"Q9ZEP7",74
"B2UA33",74
"Q2IXG7",74
"Q30TN9",74
"Q0AB67",8
"B3QQH1",8
"P58286",8
"B4SRY6",8
"O74962",4
"P00784",4
"P48374",51
"P26973",51
"Q8P1B3",51
"Q59192",35
"P0DJV3",28
"Q6DNX7",31
"Q20PL7",31
"Q30NP1",4
"P16873",11
"Q46LS0",28
"P07633",60
"Q5DRF1",1
"B6J6M2",8
"Q1IZ41",28
"Q2SPF9",28
"A6Q102",28
"Q3SVS4",8
"A3PGG3",8
"Q3J5V6",8
"Q5LVJ2",8
"Q1C2M9",8
"Q8ZJG9",8
"Q1CCM6",8
"A4TGS8",8
"Q9Z2V4",20
"B4UDY7",20
"A4QHQ4",20
"P22130",20
"A8T688",6
"A8T677",6
"Q8KPS9",17
"Q9JID1",2
"P16499",108
"B4LSE6",8
"Q9VFI9",108
"O46504",10
"Q92QZ0",8
"Q3IFD2",8
"B2FPG6",8
"Q9PF39",8
"Q3V7M2",54
"Q3B5P7",54
"A8G5H7",54
"Q31AB8",54
"Q4KHS8",54
"B1J4E3",54
"O59080",12
"Q13951",6
"B0XT36",2
"Q4WIS6",2
"Q8BST6",2
"Q8SQ41",2
"A8AD60",150
"B2K9R0",150
"Q667Y8",150
"P46545",6
"B4SI11",5
"Q1EIQ3",4
"Q9SLH7",39
"Q9FEQ8",39
"Q9SZB9",44
"Q5HLD2",25
"Q9LD57",17
"B7H3N8",17
"B7I501",17
"B0VMX3",17
"B0VD03",17
"Q0VL87",17
"A8EWM4",17
"B7HED5",17
"A7GUS0",17
"P46273",17
"B0REJ2",17
"Q0STD5",17
"Q0ALG1",17
"A0PPN3",17
"A1T8L1",17
"A2BNZ0",17
"B5ZPA0",17
"A0L0K6",17
"A8FRL4",17
"A4VYY1",17
"A4VSN8",17
"B8MW78",8
"P04176",22
"Q79EM7",302
"Q9Y3A3",3
"Q6PEB6",3
"Q5RDB1",3
"Q9QYW3",3
"Q6F6A2",24
"Q9CN90",233
"O49934",8
"Q13492",8
"Q8CWC7",2
"Q54D93",3
"P42338",64
"P96285",2
"Q54IX3",6
"Q08108",1
"Q9Y7N6",1
"Q8VCI0",8
"O42790",1
"Q9BRC7",10
"Q9LY51",10
"B4KYX8",2
"Q5R9Z7",2
"O43157",28
"Q9Y4D7",28
"P39116",7
"Q8LPF3",2
"Q6BJ61",4
"A1SVJ9",64
"Q2UPS5",3
"B0C1M5",33
"Q0VSR7",33
"B7JJ84",33
"Q5L7Z7",33
"Q64N73",33
"Q8K9H5",33
"A3NTA2",33
"Q3JUB3",33
"A3N7L3",33
"Q63VN7",33
"Q5HTK8",33
"C1A3Y1",33
"Q7VL91",33
"Q04U27",33
"Q11BC3",33
"B2J2V3",33
"C3MC71",33
"Q92HV7",33
"A8F1P3",33
"Q16CF6",33
"Q97S28",33
"Q9X166",33
"B1LBY0",33
"Q3SKX5",33
"Q6W8W4",26
"P27912",3259
"P32540",3183
"P12296",874
"P29837",3289
"P35764",3259
"P07720",3289
"P06935",3289
"O90370",2
"Q9WI42",240
"P22056",2897
"Q8VA10",16
"P94544",5
"Q73368",241
"P04589",235
"Q0TNZ3",4
"Q8XIZ5",4
"Q1GB17",2
"P22198",11
"Q9XTA2",28
"Q08307",5
"P18121",3
"Q868H8",6
"Q9LJL3",26
"A7I9Q9",7
"Q9HJJ2",6
"A1WCP4",280
"Q639W9",280
"A4JBI4",266
"A0PXA4",266
"Q2VZT9",288
"Q0AL88",280
"A4SFP8",298
"B9KW06",266
"P74935",276
"B2S2U7",276
"B3DPS5",6
"Q8G4T9",6
"B2VHM7",6
"Q7V1R7",6
"P03253",2
"A9YWT8",54
"A4QL19",14
"Q49KZ8",14
"B2J490",14
"A0T0L9",14
"A2BTA0",14
"Q0G9M0",14
"Q9RC07",14
"Q3ZIZ3",14
"A6MVZ6",14
"P51193",6
"Q1XDU4",6
"Q11011",83
"Q3MFL9",1
"A2T309",150
"A8W3E7",28
"A4QKS7",28
"A7M8Z7",28
"A7M962",28
"Q19VC7",150
"Q7V6I0",150
"Q9Y248",2
"B1HV79",18
"A9GT78",18
"Q67N11",18
"P47668",20
"Q4JU38",19
"B4ULC2",19
"Q6D557",19
"C1A7P9",19
"B8EK40",19
"Q7V342",19
"Q1LRQ3",19
"Q4UMK4",19
"Q161I4",19
"A3QH38",19
"Q3AMZ1",19
"P20417",73
"Q9W0G1",4
"Q15257",9
"P08575",4
"P77834",2
"B3EQL0",31
"B9EAY5",31
"A3CWL5",31
"Q2YX57",31
"Q9UX20",31
"B2SM33",31
"P27616",31
"P38009",14
"Q73EN1",14
"Q0KEC0",14
"A8A7A6",14
"Q9CFG0",14
"Q04EU6",14
"Q16CE0",14
"B2FJP9",14
"Q1JJ80",14
"P46664",57
"B5RLY1",57
"Q9PMG4",57
"A3DK09",57
"B8J4N1",57
"A7ZV47",57
"B7UQI6",57
"B7MKY1",57
"B7LC36",57
"P0A7D6",57
"B5Z2I3",57
"B7NTN3",57
"B7MSJ5",57
"B7M8T7",57
"C4ZR54",57
"B1XDS8",57
"A8A7S2",57
"A1AJ82",57
"Q0T9L6",57
"P0A7D5",57
"B1IT29",57
"P0A7D4",57
"B7NGB1",57
"B6I281",57
"B1LQJ7",57
"Q1R383",57
"B7LLV9",57
"B1YG93",57
"A8LDR3",57
"Q14JN1",57
"Q5NI78",57
"A0LZF7",57
"Q03TS9",57
"Q6ACB0",57
"P65881",57
"A1KFH8",57
"C1AK32",57
"A5TZ84",57
"P65880",57
"Q9JV25",57
"Q8EKX9",57
"A2BVG8",57
"Q98F97",57
"A3PL98",57
"Q168S1",57
"B2TY52",57
"Q31TA7",57
"Q328F6",57
"A5GSC3",57
"Q97C15",57
"Q8D322",57
"B2I7V8",57
"Q87B33",57
"Q54QE4",16
"A6TLS3",8
"A1TFE0",8
"Q8ES96",8
"Q9KH12",8
"Q49WJ3",8
"Q6CC39",3
"P52873",47
"P79334",233
"B0TPF3",413
"B7GWH6",413
"B7IAG6",413
"B0VAL3",413
"B4UDQ3",413
"A7I1Y4",413
"A6LS54",413
"C3PG15",413
"Q8FT39",413
"B8CWM4",413
"A6UQU0",413
"B4SCQ7",413
"Q48P93",413
"A1RTF7",413
"Q67Q01",413
"Q2JTU8",413
"Q3AUM3",413
"B1GYY8",413
"Q1C1J5",413
"Q8ZB39",413
"A9R1U2",413
"Q1CDY3",413
"A4THG6",413
"Q6FD29",15
"Q1GT81",14
"C5CMK6",4
"Q5N2Q8",7
"A7Z9T4",8
"A7H1B7",8
"Q0APT7",8
"A4VJT9",8
"Q21LC4",8
"Q2P1K5",8
"B2SUA3",8
"Q5GYK0",8
"A1RRV1",224
"Q5P6G9",8
"B6J2N7",8
"A9NAF9",8
"Q83F02",8
"B5F4R2",8
"Q57KE9",8
"B5FTX0",8
"B5QWQ2",8
"B5RDU6",8
"C0PXF6",8
"Q8Z437",8
"B2FJS1",8
"Q48LS4",47
"P0C6W3",141
"P0C6W4",141
"Q8ZRV8",1
"P28749",3
"P28378",196
"P25827",196
"P93890",196
"P48687",196
"Q06023",196
"P28426",196
"P28427",196
"P00879",196
"P31197",196
"P28262",196
"A5GS63",196
"Q3AWU1",196
"P23011",196
"Q8UA86",24
"Q8NR12",24
"Q7NA79",24
"P0CK31",60
"A9KYG0",1
"A5F9B5",1
"P43809",1
"P28355",1
"Q7MV45",4
"A4XVN4",4
"Q1QCM0",4
"B0BXK8",4
"A8GS42",4
"Q9X315",3
"O51889",18
"Q766Z3",93
"B2IHL7",12
"P59456",12
"B3PJP4",12
"B2TJY5",12
"A5N3J7",12
"B7UQ99",12
"Q2J6M0",12
"Q14JR1",12
"Q5NIA8",12
"Q1WUD6",12
"Q4A8M6",12
"A9M1Q8",12
"Q2GBN7",12
"B5R924",12
"B6YU52",5
"A6SXF4",12
"Q9ZDQ2",12
"Q30TP0",12
"A9HW20",15
"Q7VNX4",18
"Q0I2G9",15
"Q88XF3",38
"Q2NW08",38
"Q75J96",1
"C5DBQ3",1
"Q65Q25",92
"Q7UYE5",92
"A9MI67",92
"C4LCV5",92
"B6I4P6",88
"Q8WNQ5",39
"Q9PA21",65
"B2UT29",2
"P17620",2
"B0KAI2",2
"B2TU69",52
"Q10426",26
"Q3ACX5",1
"A9KLS2",1
"Q8XYX0",1
"Q2IW68",1
"B0K9N5",1
"Q9FRX4",40
"P50646",37
"P57276",37
"Q9HB40",4
"P30155",1
"Q14FB6",170
"Q09WV5",170
"Q6L3B9",170
"Q6ENS1",170
"P06509",170
"Q7XYP4",161
"Q4G364",161
"Q6B8W5",122
"Q9HJB3",46
"P45633",46
"P35025",1
"P49627",10
"O82712",48
"A9NED6",170
"C1F639",170
"A4XLS7",170
"B8DN99",170
"O52335",170
"Q7V539",170
"B0TM09",170
"Q01W95",170
"P60434",170
"P0DE34",170
"Q5XED2",170
"P60435",170
"Q1JE55",170
"Q1JP14",170
"Q1JJ59",170
"A2RC17",170
"Q48VU6",170
"P0DE35",170
"B5XJ39",170
"B1GZ86",170
"Q5E8B2",170
"B5FG12",170
"Q6FZC2",161
"Q7WRC5",161
"Q7W2F6",161
"Q7VTD3",161
"B3EGZ0",161
"A5FRY9",161
"Q3ZZM4",161
"B0RZU0",161
"Q5QXZ0",161
"Q03PV7",161
"B0SAF4",161
"B0SSH7",161
"Q1QN30",161
"B3QZZ1",161
"A1VIQ0",161
"A6UZI8",161
"B7V644",161
"Q02T80",161
"Q9HWD5",161
"Q4UMS9",161
"A7FNN5",161
"Q1C2U7",161
"B2K5N0",161
"Q8ZJA9",161
"A9R8Z6",161
"Q1CCU4",161
"A4TGZ2",161
"P11252",161
"B1JIW1",161
"C3PKQ3",126
"P61062",126
"Q54Z69",10
"P09180",10
"Q39Y05",126
"Q17ZD7",66
"Q034Y4",126
"Q1WS91",126
"P54015",47
"Q5F5S8",126
"B4RQX9",126
"A6X0B9",126
"Q3IF24",126
"B3PWS2",126
"B9DM18",126
"C0M6G6",126
"B9DSV1",126
"Q975I2",47
"Q9HIR0",47
"B9K887",126
"O74306",51
"Q9Z9K2",122
"Q0TMQ8",122
"Q8XHT5",122
"Q0SQF6",122
"C5BGL3",122
"B8D0D6",122
"Q046B3",122
"A5IYX4",122
"Q9C9C6",9
"B6EPU0",79
"C1CXF1",49
"A8GVC9",79
"Q1RHN6",79
"Q9LHP1",10
"Q6FSN6",10
"P25998",169
"A0KGG9",2
"Q7VXM6",2
"Q47HS4",2
"Q4QNK7",2
"Q3SK67",2
"C4LBR5",2
"Q87LP5",2
"A1JJR0",2
"C6CEU3",4
"B7UHM2",4
"B7MYV7",4
"Q8FEE5",4
"Q5E7A8",4
"Q2TA12",120
"Q9D773",120
"Q2TBK2",1
"P36520",1
"B8D959",4
"Q8K9Q5",4
"B8D7G3",4
"Q89AM0",4
"Q9CP74",4
"Q8NX59",4
"P56185",4
"P68694",98
"Q76ZP7",98
"Q9FJL8",60
"P04052",102
"Q8CFI7",98
"P87048",3
"Q75CF3",3
"Q0ABF0",60
"A0RM36",60
"A3DJK1",60
"B6J5F7",60
"B6J238",60
"A9KD06",60
"A9NAZ5",60
"Q83EQ2",60
"Q0G9T0",60
"A9BRX5",60
"A6GZ73",60
"Q4A5J0",60
"P92418",60
"A1AVM5",60
"A0T0Z4",60
"Q06SF4",98
"O67762",101
"Q13TG2",101
"Q3Z8V4",101
"A9BR98",101
"B8FEU1",101
"Q0TA78",101
"Q2JFI5",101
"B8F741",101
"A1WVC9",101
"Q2EEX2",101
"Q9MUS5",101
"B8ZSC7",101
"P30760",101
"Q2RQV3",101
"Q49V52",101
"C0M7C8",101
"B4U047",101
"Q2JJ19",101
"Q8D233",101
"Q7NDF8",98
"P42079",98
"Q1KVX8",87
"A4QKI2",36
"A4QL09",36
"Q49L08",36
"A4QLS3",36
"Q2MIJ7",36
"Q0I7L9",93
"A3N326",98
"A6TWI9",98
"A1A316",98
"Q7VRP8",98
"Q13TG3",98
"A5CUC6",98
"B1HMZ5",98
"Q3J8Q8",98
"Q4ZMN8",98
"Q2IXR9",98
